x,y,z,Frame
88.18250806384003,-85.45624630203191,-66.78273119015175,0
22.273889733470366,-34.28818018423792,-37.70419134146565,0
23.909538127654944,-29.595322263390216,-41.033316782819654,0
41.86534754908236,-10.572906603862616,-36.575107399973646,0
50.93614240500485,-7.99274070156497,-25.937830451009418,0
28.687953287095496,-46.348659677129106,-8.055643714500896,0
82.51779299666445,-16.83254379666008,-12.542370005785218,0
75.65262769480013,-5.7546458691692655,-34.32814947249817,0
74.362532613524,-54.220012655969086,-65.52452351911957,0
105.11270945353503,-90.16163171116047,-34.52526876152146,0
82.72654196121927,-111.63290577020608,-54.606717941512194,0
102.38592927894899,-63.24532002357479,-12.36933079041993,0
101.51138432733603,-73.03929569846893,-52.12695563323077,0
95.77938734599513,-42.38200373483513,-46.910943474199165,0
77.7070262254325,-90.636454810769,-72.19813814063531,0
64.93359364180013,-64.03793898957366,-61.44482314143958,0
58.87862598363395,-13.465137567137548,-51.17627843485503,0
87.21574496545684,-110.17928375225985,-41.28246354712256,0
97.94151022554874,-79.62938752685662,-62.13591875455837,0
86.53956076165849,-47.09511378756959,-58.86092977116082,0
41.52653320848488,-37.93195580809829,0.24146507112685958,0
24.60581231125984,-45.10908464554747,-22.00612719817417,0
29.050268644439992,-49.299313982914335,-7.172156877673235,0
41.52785741397801,-44.37894557907049,5.999532081769307,0
16.767930287008504,-55.11858809497761,-8.369485982950428,0
23.82415178809624,-51.35228178094277,1.4100293307071292,0
34.40005251166217,-48.051765412929065,9.276159882874042,0
34.61835056717676,-56.43577050900586,9.956285265885318,0
18.791008746424293,-60.038745881531206,-2.935566577726858,0
22.163768806075396,-55.84283023487951,-16.144305150039955,0
41.1475062897391,-52.90451035948982,3.275218863609177,0
26.08025353234079,-59.53790048473801,-7.46304291326831,0
52.85121894148425,-23.39697786546762,-0.31290901702060636,0
77.23653310635498,-34.990866927684664,2.5518840599904786,0
26.624731420577405,-63.636207265821156,0.8910969154348135,0
88.478493338134,-27.168869986259377,-41.78623564797537,0
48.921940277309254,-53.987193491012654,-63.24191022093021,0
74.85721831729579,-28.781800530459524,-55.20201377589506,0
91.039613510778,-47.989543040012656,-3.6631455486699855,0
81.62844138087081,-69.38124706734735,-67.76123900860418,0
102.22888479921654,-78.43896584353703,-25.131326420514405,0
100.54370160499842,-60.14523600261604,-50.8184385586101,0
72.81631147725165,-77.97497255091308,-67.17938035323883,0
91.6194448095147,-62.15288622439325,-59.97852128841293,0
33.137233880955385,-44.69987687877673,-62.212550603788074,0
25.408510462612387,-47.604796530381165,-24.869792067586967,0
27.95398763149387,-43.726841977782385,-51.67741848592535,0
69.60265259143893,-49.314313932898564,5.299403427767224,0
49.784209633399826,-51.782890976882506,5.488957391670437,0
32.074738807004444,-19.697588560378687,-44.05660271672403,0
108.08587349182176,-81.75268544147049,-46.30127414924752,0
105.8746305450751,-48.793794088702086,-31.667218683026896,0
55.65990736199165,-15.042353232005544,-7.746779098139937,0
81.83371589420852,-104.99159342934128,-66.16660246982848,0
94.15135107993507,-100.09401370856565,-70.89464436209884,0
93.18005791863972,-34.650003689536135,-22.729056117277523,0
104.37053960922947,-67.00332237225338,-37.55648149175232,0
91.40165574829182,-102.91299340694019,-29.105966849335985,0
83.85671035155178,-76.86536302486577,-7.678980181970493,0
76.62469309023275,-61.640655855044635,0.971244681233378,0
89.85142827877351,-88.13577778422642,-19.551443527154394,0
49.10893166024998,-31.31594694370619,2.6331540762577994,0
58.438965864216655,-38.56247670965551,4.949791542999648,0
21.697607148089084,-41.25451015513741,-31.027594441919483,0
21.54851306880496,-41.45233682222671,-38.60742650758848,0
63.578101262141395,-40.50437565840667,-67.4221671926399,0
45.884540355116364,-21.286849645477687,-61.52748060129766,0
98.06904385559288,-102.46461096677974,-49.0048252380108,0
98.0597904523667,-112.18678661568005,-53.168720628983586,0
103.89495722949927,-93.07786176529379,-56.25268104373211,0
37.47724519442119,-54.74989238073904,-50.37983048653102,0
28.615466916887858,-54.66037984684908,-33.312116036213105,0
30.79553411271527,-53.00699430473889,-44.627920902725194,0
27.88762673578833,-51.472158763329304,-39.16319687032525,0
30.33473367584942,-61.06961272084616,-21.513977949329448,0
40.810876931463454,-60.87085744602722,-3.9640543318696935,0
34.66180918001866,-63.96490458573834,-11.625665354995068,0
60.079539562745914,-65.57031966431032,0.6349243376292663,0
51.01686706935864,-59.789814791377054,-3.964320795156473,0
43.961965768615464,-67.9863131878653,-13.36249073883315,0
52.332268201647295,-71.5749932253643,-15.920831815319891,0
37.9772479910343,-64.77307671630611,-27.22348002522617,0
45.77811108835503,-70.42774684435702,-28.108145303398302,0
35.41756747661334,-60.04459854210062,-36.42030018798778,0
42.73538961067147,-63.15257962830928,-40.04573491143799,0
68.99318700305707,-102.58244890068576,-45.470508165065645,0
70.3723958196397,-89.07203490179053,-62.8466580653504,0
75.65567766031941,-103.41072032011202,-37.33510163009436,0
69.06644651960916,-96.10117601694901,-56.75410770868751,0
80.54235093843376,-100.22971245772511,-29.592425794406132,0
