x,y,z,Frame
110.14994030890269,-123.41478725151332,-59.65612822248167,0
39.59368866464156,-67.40576073962706,-34.678884174099956,0
42.0899707453493,-63.67742291802279,-37.15941143265216,0
56.9052138732434,-47.61151846829657,-30.106763683750614,0
61.2435600277598,-46.23008319171972,-17.683597080963587,0
41.63787687717815,-73.75051355842268,-8.812923450605007,0
84.51367311988056,-57.24510051059053,-5.343677220125854,0
83.41390660308657,-49.06569209387003,-22.354639139644213,0
91.00931659414628,-94.7062620917558,-47.557996335495346,0
106.07390737246891,-125.05302724613964,-18.967028967335686,0
93.03097202728253,-140.99569916202955,-40.3929532569993,0
98.28437051608458,-100.52770967535045,-1.3186294368535567,0
113.9808989428848,-110.27243493361486,-35.84058843373287,0
107.44765074615673,-83.16264395208817,-28.542249296563206,0
94.91801472024122,-130.7222202051482,-64.64071446788797,0
80.48776940468626,-105.38659005427853,-52.433745546961276,0
77.66593917061554,-50.56547971119771,-39.66028097434011,0
93.13218803860366,-137.85430065071478,-29.39166299942874,0
113.03279425654777,-117.07776581054763,-45.3947809243367,0
100.71195174056763,-87.51924199426148,-39.6874453146999,0
49.05622793299894,-69.92274029875736,-1.726288699281006,0
37.67449039269264,-76.80723312938999,-21.664860130340813,0
41.51204069341385,-75.97034899861434,-7.597434242356905,0
49.9433148775372,-73.39901218901987,4.829331485955649,0
30.834605062028988,-79.66700561105661,-12.917814430045468,0
37.87843115884209,-73.86389068617524,-0.5020145113859266,0
45.05107086140164,-73.10930558861475,8.152643866854053,0
43.74205911248119,-80.99007455992052,8.529640320338459,0
30.467911788234105,-85.23471406644524,-6.803697940356097,0
28.80150201896459,-90.9560872921188,-19.05403457161047,0
47.26477588277823,-81.97883187085357,1.037628255975386,0
30.88391048616915,-91.77073719364572,-8.733678264392152,0
57.89342911551128,-59.00640834871083,3.465741657996777,0
75.51885826576662,-69.69087461356732,8.041706339263731,0
32.182624110202745,-91.15201730513449,-1.278490073926207,0
97.66791796218408,-67.25758293273056,-23.88998644082387,0
70.63243562389333,-91.99956898585577,-45.745908733596494,0
88.50710298621786,-70.41634458315629,-36.45404257105813,0
90.30442251524916,-86.06120396878096,4.778945789270809,0
99.67146634951744,-109.32205975032207,-52.93401471701571,0
103.77082089884948,-114.81103595214492,-9.072209717683405,0
111.29797067651695,-99.50776239669746,-32.03305707217859,0
89.03940122994065,-116.78764649363666,-59.57344586991563,0
105.26630531543859,-101.56488933852941,-42.45808114566238,0
57.74244769226065,-80.46893143540346,-48.86865428840243,0
37.60784561394766,-80.70196999823597,-24.844124134594136,0
48.68520245473185,-78.30941458607509,-44.19387523792222,0
70.50411947028967,-84.19256513614435,8.534017603363607,0
56.63340020483155,-81.69640532205575,2.3727394585183137,0
48.93979723359136,-55.617162670772686,-35.805852870114755,0
