x,y,z,Frame
60.21594560383177,-82.25050881277674,-88.98136492910075,0
-1.4805793507250793,-44.59959620369591,-45.26885292434491,0
0.7439164025804272,-41.35586535479415,-46.00288666650326,0
15.005555523379185,-31.575235808112986,-35.69270517704932,0
22.428931813326564,-31.546212720602348,-25.02908043109084,0
3.326820616750099,-58.29505256396373,-25.942134862402703,0
60.09758070244404,-35.55541696564213,-14.493424051290544,0
56.30794394645523,-20.54377875048032,-34.71180072054378,0
50.13088224223416,-54.062800107058344,-80.0820279673954,0
68.78904517680765,-97.37824390439735,-56.0570128181406,0
47.06358637175887,-109.32381713765528,-80.10596011604493,0
69.51011080377458,-80.73622133510983,-31.919531712596807,0
76.18168585565006,-76.45289684356696,-69.19962684971367,0
76.39804221858961,-49.317737273843925,-55.51122415808643,0
44.12965725339264,-86.39442550480386,-93.36329925407178,0
35.232891537782756,-63.3061392291494,-80.50422163644232,0
39.84179542927699,-18.283018558755757,-52.29054299617238,0
51.30218951720302,-110.2870723470402,-68.4260721613485,0
70.89122893240963,-79.03995604082934,-79.56378522146377,0
63.67947119177737,-47.16998031578472,-70.30215132119243,0
13.31216513115023,-53.616587060061235,-19.249475524078285,0
-2.002418663114258,-54.531288537439465,-38.04254369663447,0
4.379168086650952,-61.61632683119031,-25.554780971668016,0
18.390012502871993,-61.56891697331621,-13.615164200441047,0
-7.305383345226519,-63.681993752198714,-26.85267136131724,0
1.9665040068170507,-63.72582973518592,-15.76545961904032,0
13.141041695624281,-64.12862693574861,-9.145017270562787,0
11.841045911780482,-71.95973329061154,-10.518691852285862,0
-6.702647550255019,-69.00927061279054,-23.632300665088056,0
-8.8092121612615,-65.53807071657137,-37.41223857045623,0
14.245404771880418,-69.74863726638121,-18.17512273487981,0
-4.365963838805893,-72.40357240943685,-29.406227447980708,0
23.39914275570221,-46.03256545277723,-9.756478078481013,0
49.82963786450947,-58.98940806540631,-3.7934665522862807,0
-2.023053476158643,-75.72531651364945,-22.680585845936584,0
69.03807517606332,-38.2401539561034,-46.202761059833065,0
23.657861921193845,-54.67359543572856,-74.55133780995294,0
55.33669686240661,-34.9101514420396,-61.05668100832447,0
62.59872949512496,-70.43408079772819,-18.519418483670467,0
55.24514724838835,-67.297933020577,-84.33961356209232,0
71.62105761732488,-92.27240710843297,-43.53878684218749,0
76.18866464296556,-65.52861998739243,-62.834441612231316,0
39.954357780183635,-74.66036442583385,-87.59616741071564,0
67.52937973683876,-62.31864786561436,-74.97943102278724,0
10.0516096930587,-44.26108921631019,-72.33962349418374,0
-1.5858462048277795,-56.82931239082187,-41.608448465263706,0
2.7946270808520093,-47.39993727987698,-63.79927210116681,0
41.68323106083879,-73.17640937256549,-9.161446664811908,0
23.505824267398925,-71.35257365177442,-14.440856520391746,0
7.886245658616056,-36.1026870865786,-44.145833410789336,0
75.4791771475615,-86.58222072961284,-63.08400398612967,0
77.48356624407138,-63.80729972568014,-41.9585274419254,0
25.697061808970453,-36.53737183466398,-12.092920832731776,0
45.60975742197654,-102.69167335517864,-90.71325060283095,0
62.32950027542248,-96.63799035653834,-91.54143293243384,0
70.87938429014575,-49.691253066002886,-29.474386749150554,0
79.20875681456094,-76.53295198555843,-52.44481477198315,0
55.001822418983245,-104.81948812925746,-56.279745855234324,0
50.91353216243416,-93.12346040005939,-29.943678430912595,0
45.866316059166884,-82.63589750794917,-16.90336251819911,0
55.62031505399521,-99.2330151724431,-41.94005844581113,0
22.04139501555754,-51.237615851554665,-12.111288940642373,0
31.69397394751672,-60.651677872015696,-9.525536452285378,0
-3.5928007747037443,-50.12493952007874,-43.19201940785141,0
-3.8241468479821683,-49.22856255464495,-51.049477450552665,0
40.91045239841912,-41.19081870974745,-72.08435494331528,0
25.6780021896177,-23.89499744887859,-63.23096250471655,0
65.14248707009821,-106.38539313560295,-70.64316948422021,0
60.953078720080946,-108.53435458724779,-78.20564749027608,0
73.2945793915852,-94.26484896652096,-76.30535705510019,0
11.326659822868242,-56.12686735918231,-64.05676469744742,0
-0.3704491572477625,-59.967681256445175,-50.85057644218805,0
4.038217408527614,-56.00534134788837,-59.92650652787741,0
-0.4663407426269348,-56.95919213287824,-55.831009074407376,0
0.9818494057732352,-67.00981496178541,-41.807718974894094,0
13.810666501973332,-70.19643435656661,-25.968152304794867,0
7.49517561955801,-68.88516127625971,-33.52629747630715,0
31.52038276843398,-79.8791813693095,-21.271665898330028,0
21.35752233201258,-74.38526951657143,-23.701286843041117,0
14.64877488561049,-75.5904996280382,-35.22685347818498,0
23.18943337378749,-78.12980781918557,-37.08020746409244,0
9.939157521903184,-68.80716592609986,-46.653664386469224,0
17.14850090819107,-74.26513450933452,-48.00534858774304,0
8.325967609943696,-63.55138682980767,-53.93981591855751,0
15.37242146107365,-65.29370396817221,-57.709467010383506,0
33.695778017243946,-103.67814435440746,-71.33707718437292,0
34.320897786666166,-87.25695788683036,-84.68216457306096,0
40.17287702559678,-105.69770820911222,-64.27519162001923,0
31.01429813876599,-96.8326490539242,-82.62905811423653,0
44.67913141119142,-104.0065514756809,-55.96790109278503,0
30.535088716587538,-80.35257226212165,-79.83813839086868,0
42.27208421456696,-101.55473034906647,-49.26183780852488,0
33.02277867487592,-101.24496560404144,-57.03643736451072,0
28.07882666214807,-96.690163457428,-65.61422615699928,0
27.908074623697182,-88.32944606412954,-72.86537103978037,0
28.202697886300307,-71.01058209902733,-71.84464172135571,0
26.235889780687224,-88.32303388788642,-59.15390442246311,0
29.212143815249217,-94.13317113815064,-49.876712474426824,0
38.55018841901752,-96.72892723279242,-36.36458480811304,0
26.287620891957307,-79.72535978857441,-65.53117463244561,0
34.943919847093106,-87.52445199152824,-27.26530796480811,0
26.865037505496222,-86.3082373049054,-41.61664185149829,0
23.42456952418543,-80.04221468255562,-53.43275296309418,0
22.962623508074323,-71.82689201359022,-60.46090466279898,0
21.226304742735437,-61.497345746754704,-66.83841159435356,0
32.40483635665426,-110.6753961499153,-53.20738786608454,0
-19.87460296716847,-69.35407874974953,-41.940885732496454,0
-37.32838726655672,-59.39367229362285,-66.96076642189607,0
-13.194482107494101,-52.828040386329086,-65.32656128200573,0
-42.92155255778795,-74.36823330177668,-79.65685321477461,0
25.324371581763828,-112.62712214109672,-29.232663671251174,0
6.785489040625564,-101.25410287782377,-92.58876288725605,0
-6.684358975377517,-51.48090619574157,-67.46153936878629,0
8.914779031730285,-115.46315602160347,-38.62755459038023,0
-10.406955903517742,-58.55000870510329,-53.05896862867335,0
-3.3652936673350253,-93.3386587804494,18.30705056075869,0
17.189449948856705,-87.56417338553061,19.350367067585633,0
8.340215706317537,-78.65637719692275,6.763412726806798,0
-15.714677828019724,-64.3262367217404,-44.91896474261124,0
-24.896255382827768,-101.88927589832952,-4.982930083487076,0
17.862140525183534,-110.5887987024459,1.083905424642671,0
-37.56012697962964,-74.38634859642238,-45.34360277898422,0
29.42635724201363,-110.69266320605227,-64.93563194877937,0
-24.97163768653656,-71.51145964556702,-41.511014876458624,0
-6.712333971559254,-82.99744414663222,10.626647037843755,0
-0.9251970829130616,-79.57589005209103,6.241446031755239,0
-25.205650954014498,-88.90569537754737,-24.390180150205524,0
-7.053816186979688,-113.41939401573883,-7.827493759130934,0
-9.182281753911065,-88.76477559170598,14.480753160786671,0
8.145758710470187,-94.23890088840356,22.08608910552895,0
15.333685627345504,-78.9525372987437,8.672252678819797,0
-31.343254038428462,-84.6699460460662,-87.88377623824059,0
21.326381031822002,-108.25570138708468,-13.636352996039097,0
0.9547688947570192,-113.40437645285563,-22.384546099956395,0
-24.056486932083434,-106.98777170947164,-50.35771030615871,0
29.234082385415203,-109.76582640556204,-42.85593674257675,0
17.95301225447026,-117.13404845444603,-50.48434407647915,0
-17.16806881023,-91.58679374656097,-90.82215554960253,0
15.905237677617109,-112.91405638932946,-74.16170949922444,0
2.8736820283288895,-120.39083455487453,-69.85720971338623,0
-1.7625045379527515,-96.32576601529976,-90.91316806658331,0
-9.585288311977695,-61.035575206737455,-50.43178917446172,0
22.428274857305624,-68.62505134899983,-80.166170106037,0
28.89937015765489,-78.6544733216365,-86.8282986551206,0
10.477664004795036,-57.83050097704534,-77.15254818514518,0
-0.20022114678270997,-50.815807121894636,-74.99117296529298,0
31.836476927567723,-92.75808989886329,-88.58548955822415,0
-11.468983200176437,-114.30349349926894,-59.89352637485331,0
-15.398751686482772,-70.65520358011011,-39.72954620632135,0
-12.64242566513608,-80.81246845320797,-29.69352256989313,0
43.89212637188893,-108.65567419453753,-56.15222437363177,0
-55.40406369090771,-94.1217334329276,-63.46273709077136,0
39.52967087988572,-103.0052830922189,-28.477552620284026,0
-45.25307891123132,-69.57894021375066,-54.73628678672717,0
36.94436185794548,-108.43915796414771,-77.7969630617579,0
41.95633299651815,-111.17177156541636,-65.07184841484131,0
-39.75720459694755,-97.84570843521115,-71.67306518170555,0
34.61124880510755,-93.59268937922177,-15.141795918607482,0
-5.334377378266086,-108.97702149560008,-84.24140399769314,0
42.288550882734526,-104.85519607981487,-42.44536925840494,0
8.574033045048045,-109.23271817865856,-86.73216653400658,0
0.908789717192071,-81.66053157041648,-19.095287884776454,0
-24.07481561287398,-105.7494639050427,-79.71345644731018,0
37.00805102839953,-102.40340931934284,-88.11072516758848,0
18.203648106604785,-78.1880456075509,-9.744257009755797,0
35.26553926951797,-87.67900913554911,1.0616504131977975,0
-9.403486656639352,-53.48976770158181,-59.82544217081275,0
-7.318970795787766,-54.34344737561626,-58.90153725693932,0
-0.6336051746241129,-59.425128913786395,-62.80048411683964,0
-7.047435161573886,-64.83341212126989,-53.88280399756694,0
4.102876595036103,-60.46005004803262,-67.73622061209997,0
-5.5860460580252305,-60.30921369653971,-59.4556830837622,0
-8.399333751728525,-74.05638988499938,-43.81653997894952,0
-4.111342545561731,-81.55696226855004,-32.69931932688027,0
3.116642014584946,-81.79772787138268,-23.948891597034788,0
13.244669288422097,-83.70461790495801,-21.066018265672117,0
22.861355192064174,-87.34036375713693,-20.934461393512674,0
6.56088315146134,-81.16088426826012,-35.507102604333205,0
12.115504627400131,-88.90055388780723,-36.565685373334404,0
2.2955141355195163,-74.18694809962788,-46.75002939205254,0
5.672406974027488,-80.8255976038774,-50.95910579331924,0
0.5109972389441845,-68.16099517974278,-54.70509368912578,0
7.465603658376667,-72.05621320295235,-58.825274823842676,0
27.350252850349843,-92.5596186078293,-82.73299873844924,0
34.861495728896635,-107.63125554779178,-56.86033523012704,0
26.04000653742429,-104.03240729275964,-71.4787294294927,0
32.12280482169518,-108.52209352322465,-63.48327633169488,0
27.27717564687622,-98.67086513227206,-79.6477804476463,0
23.561608388078273,-84.74389351639131,-79.60488663620079,0
32.455403541114,-106.2940372839714,-49.73308663484442,0
22.486278561147515,-93.60895885971735,-73.83783078986623,0
22.50331477599874,-100.38006661563035,-66.2146864550328,0
25.769325640002894,-104.75918806092194,-58.14957245158347,0
20.0119328353257,-76.68038338127377,-74.40029187557973,0
17.438840544809906,-94.94351143204395,-59.85372634693058,0
20.8843900720583,-100.07341562196794,-49.93978119387619,0
30.025598516605402,-103.57792893360292,-36.39191355265104,0
19.218595344522456,-86.31494933583984,-68.18410080904737,0
27.237251965018693,-95.9954233503207,-27.112666238363126,0
16.166724114422642,-95.16897615465933,-40.99155903672872,0
10.497861889532935,-88.79721039320069,-53.46883035387167,0
13.16458226338054,-78.92103977401752,-62.769907613950615,0
12.31770828626372,-67.47035914972001,-70.5475890480168,0
-17.855784619144725,-94.25129521612585,-7.0702134639555165,0
9.064930235860375,-106.45522147936545,11.922228623475265,0
26.163064143097035,-91.74522084886638,9.15283236875129,0
7.151198086027732,-82.59150900014957,-5.873593541947413,0
-10.248814365081437,-109.57687641637101,8.287064851356154,0
18.47844390256826,-83.54391378857663,-0.3083593815032653,0
-1.569429579351744,-115.58747331520226,-48.54163128091065,0
9.032350830071179,-116.23000756336582,-58.88140383829664,0
-12.755449822448824,-113.19999853413495,-36.347836969674226,0
19.25411565156457,-114.69247947956056,-64.71414253224195,0
-24.16815309289337,-109.40410550502327,-20.47246780320527,0
-39.3709633454305,-102.83240216578471,-38.28828693717398,0
-55.096183844098185,-86.37584943960518,-53.008094818153616,0
-44.016849210086654,-66.31673494218093,-72.15470470857095,0
-19.839288860347573,-62.437061274474516,-82.08904867098788,0
4.164472404050977,-79.30245425057771,-85.49380691146217,0
-8.212195532598033,-69.78500081185616,-83.89759796860295,0
12.879626339850406,-88.36059554429667,-89.64838094797138,0
-27.19877359500355,-56.398640506680124,-67.34521086227623,0
20.072415071182505,-97.22705958793766,-89.00149054755056,0
23.439689467551215,-104.99651211399217,-85.28431771163929,0
28.43599639488917,-108.27790955555538,-76.20214519286797,0
-25.459730427048363,-60.29390588456141,-72.86815394239233,0
-44.815844028624305,-96.05222472718742,-28.300035280498175,0
23.22540371433343,-115.1047184021197,-57.03880372597702,0
-6.856654337871171,-87.057615375188,-11.313172187446419,0
49.46212918235273,-47.09081430261327,-85.19503155435076,0
74.23673395961707,-80.68942467470765,-25.873688540470443,0
81.68314684362488,-46.575852656909795,-53.56554482262387,0
34.39088282155452,-56.27505594464362,-87.60553658322965,0
67.2759433674991,-40.26483074768639,-73.44951736824268,0
73.5793847193512,-34.158455048569984,-43.90612902816994,0
24.400805377176297,-47.8502456468157,-81.07378597273349,0
57.503316856671766,-27.83507750745838,-63.07886467944712,0
67.25764862632712,-67.78154282848075,-11.205714474873187,0
54.23509832034935,-61.61620605624132,-88.41321369756777,0
78.94637497797717,-90.9107698174063,-39.174446486060795,0
81.36107233219329,-58.05794631969945,-59.24373678212038,0
41.06260988699838,-68.55346621086643,-91.48789764812071,0
69.96595602358299,-55.64386478488738,-77.44867973683358,0
82.38802720073583,-59.41430422317124,-36.66850096482411,0
75.117895742647,-46.54281803733973,-25.24839697228905,0
85.89884319399332,-74.84742398830569,-48.00680703635033,0
41.433690873994635,-35.63999961724819,-78.27948501938596,0
60.80848770374674,-77.29337679595463,-93.08851744671986,0
75.5010601163815,-99.14395452967283,-54.044229540854445,0
80.75651774425296,-72.88760284295648,-66.81058392499153,0
46.0168935557215,-82.19581933810457,-97.77687933369432,0
76.24805409968013,-73.43255339124407,-84.55951632627097,0
82.52174969736852,-84.43575499569629,-62.0925454949349,0
