X,Y,Z
2.141906,-85.450256,39.314640
17.382004,-72.291808,37.090913
10.652517,-67.204675,28.899626
-2.785991,-64.564628,-11.117105
-6.751187,-97.041189,14.853709
22.074460,-90.000891,19.209650
-14.065706,-84.492012,-13.259058
55.996366,-89.758902,-38.276833
-8.222064,-78.635272,-7.535563
0.504264,-77.516111,33.001256
5.023325,-71.739528,29.148436
-5.007592,-87.806000,0.155988
10.943824,-100.286808,11.654173
-1.441528,-83.168903,35.446387
9.592957,-82.455452,40.782770
15.733882,-63.547529,29.935587
5.574065,-80.930847,-56.680113
28.980684,-89.654953,7.072220
20.561908,-100.508197,-0.769180
8.445676,-103.142554,-26.722993
47.206500,-90.137884,-17.092358
41.868844,-95.967442,-24.991609
21.943058,-81.016826,-59.227957
48.226155,-89.554114,-47.334374
37.442159,-95.557334,-42.195212
36.323464,-80.365339,-63.233760
0.354817,-56.949757,-18.394128
38.638629,-52.548783,-52.844476
50.600680,-58.932390,-59.722843
24.602810,-46.817630,-47.603410
10.555544,-42.808842,-43.954317
60.553820,-68.571043,-64.635176
22.519689,-101.809154,-34.717046
-0.955200,-65.981658,-9.489439
2.409921,-73.069317,-3.148186
63.488059,-85.201963,-28.278171
-13.343957,-96.988798,-38.192537
46.781746,-80.397202,-2.754654
-19.648406,-82.752578,-21.661647
64.138496,-83.242112,-49.383391
64.404161,-86.651009,-36.402077
0.679387,-97.025628,-46.247862
35.407295,-74.902440,8.083472
35.041597,-90.746536,-57.480376
56.130649,-82.959595,-15.342555
46.745193,-87.114482,-60.797358
8.407064,-71.171954,5.960429
17.704051,-94.982033,-52.611935
67.070812,-75.821628,-61.119265
17.409823,-62.354443,14.666588
27.710545,-68.313783,21.659376
-1.756157,-50.881959,-26.672610
-0.128304,-49.946253,-26.690604
9.229381,-54.605918,-34.561663
4.298060,-60.199436,-24.447104
15.294535,-54.553790,-40.386221
4.370060,-55.812974,-29.525795
7.078264,-65.718081,-15.215486
9.332173,-71.820945,-6.707298
11.578450,-72.057101,1.891281
18.276861,-71.824317,4.504812
25.884923,-74.563333,5.579335
17.188401,-71.024223,-9.692223
23.987054,-74.585056,-11.323308
14.435927,-66.078373,-20.276545
20.763327,-70.649930,-24.894731
12.153310,-62.685480,-28.001744
19.919592,-64.437262,-32.823951
53.380754,-71.203089,-55.694657
55.365270,-85.503153,-29.422991
52.652050,-82.978189,-44.181899
55.875337,-86.216093,-36.019302
54.578804,-77.129318,-52.938355
45.531240,-67.915395,-54.112287
50.299343,-85.089438,-22.887543
45.176874,-76.230123,-47.592419
45.071380,-82.171365,-39.604266
46.685128,-84.700368,-31.185978
36.212703,-63.460941,-49.112673
36.578921,-79.880992,-34.295444
38.295187,-82.575858,-23.719097
42.539200,-82.758257,-10.278808
36.920069,-72.967950,-43.027958
34.255070,-78.749580,-1.308765
30.996504,-79.406381,-15.760385
28.337524,-76.213302,-28.206237
27.989324,-68.996315,-37.414134
25.368491,-58.512250,-44.077313
-2.847422,-88.989517,14.696898
13.303334,-90.189386,29.608546
23.276748,-71.364662,27.986729
11.173261,-69.897035,17.391756
2.097416,-98.681435,26.907432
17.821364,-66.301360,21.966291
27.148090,-102.138676,-23.701369
38.544551,-96.810949,-32.543037
13.332812,-104.785818,-12.560481
48.244764,-92.371428,-38.256418
1.458317,-101.562484,-0.506107
-6.485600,-101.142818,-15.893641
-18.709087,-93.774283,-27.041201
-17.677255,-74.214839,-40.741453
2.279276,-58.897571,-48.501975
30.778541,-66.080631,-56.737317
16.392418,-62.842225,-50.589276
43.036049,-70.469315,-63.362537
-13.013342,-60.101051,-33.459175
54.075762,-75.434861,-67.926041
57.836876,-82.370080,-61.483862
58.141831,-85.271034,-49.508965
-7.914324,-59.340873,-40.646550
-13.374795,-99.229959,-7.495331
47.997314,-92.653461,-31.138883
3.796563,-78.470699,12.082526
51.858066,-29.809089,-50.371366
65.230390,-52.535104,4.969885
66.081654,-18.251488,-20.659309
45.216887,-39.676471,-55.421521
59.554179,-19.509369,-39.925632
52.933732,-9.103768,-11.847485
30.571423,-33.698412,-49.502219
44.319073,-8.270624,-31.350041
52.438475,-44.514691,15.672169
63.811963,-39.664890,-56.377090
74.991578,-59.747506,-8.896123
75.678107,-29.925793,-28.347967
57.302159,-47.608838,-60.377881
70.281248,-29.530906,-45.911984
68.760749,-32.549011,-5.438599
54.737952,-23.176721,5.557910
79.443381,-43.428632,-16.575261
38.622918,-19.524582,-45.431258
75.187921,-47.496019,-62.607366
83.787535,-66.797675,-23.178077
82.835885,-40.515012,-35.930372
68.436567,-56.055141,-67.818165
83.735705,-42.365434,-52.354929
86.892010,-52.743240,-30.763577
78.167168,-71.142393,-66.095739
88.448991,-63.606187,-61.635890
88.269685,-71.626231,-38.585207
85.003010,-74.637081,-47.787771
92.118159,-59.275616,-48.317334
75.178767,-79.558582,-22.104844
55.432486,-69.280405,6.013492
45.561169,-61.814351,16.129028
66.892222,-74.373601,-6.510197
55.329303,-90.983852,-26.122507
38.521459,-91.830226,-4.191942
45.441667,-81.596322,-68.404905
31.143735,-101.965712,-13.510048
57.065216,-90.828249,-38.070369
3.965430,-80.439864,-60.044144
29.751764,-92.091550,9.589844
19.618859,-103.297432,0.756094
7.666159,-106.547677,-26.486025
47.261537,-91.178991,-14.826245
41.018424,-98.085166,-24.084290
20.498444,-79.865553,-62.535283
47.668920,-91.806295,-47.330800
36.384171,-97.865025,-41.408765
35.327267,-79.580929,-66.157307
38.156215,-50.910630,-54.984099
50.081295,-58.181045,-61.904464
24.456125,-45.996812,-49.564638
60.829418,-68.394734,-67.515052
21.883744,-104.335256,-35.062036
47.122281,-81.753252,-0.877937
-1.312555,-98.696930,-47.839917
35.751211,-76.434441,10.425497
34.087148,-93.070319,-59.306122
56.726469,-84.638541,-13.263646
46.128170,-89.040820,-62.751219
15.952257,-97.144966,-53.925848
65.550329,-84.758726,-49.858082
68.678466,-77.636860,-63.300204
-5.338599,-72.537949,-6.317867
-0.019339,-45.558160,1.337354
6.802619,-41.067485,11.233372
-1.497340,-45.156477,-9.736289
-1.433073,-55.845772,-18.718508
0.503006,-47.398297,1.119394
10.929094,-48.076793,14.441671
10.372492,-65.347048,27.684275
-3.028087,-64.345454,-10.128637
-6.111712,-50.597087,-7.810143
-1.960873,-47.523128,4.556449
8.068743,-48.930987,16.090294
11.285901,-59.080205,13.564622
-1.945801,-61.387941,-3.366716
-0.712897,-60.043749,-9.033724
13.989555,-57.444609,8.106855
5.069413,-66.073549,-1.358226
-9.231595,-78.566447,-6.263196
-0.464891,-77.360047,31.868041
4.707447,-70.512219,28.693073
-6.474886,-88.132338,1.569547
17.431356,-62.419975,28.672272
4.434466,-68.451437,0.745923
-0.088575,-49.540283,-12.423293
0.034748,-55.310835,-17.764897
-1.581070,-64.818310,-9.346125
2.034719,-71.813301,-2.229070
19.225134,-54.393475,15.978674
7.814080,-70.643820,8.123844
17.667911,-61.054145,17.741563
11.083522,-38.622716,17.863533
19.061779,-45.236288,20.323943
-3.400679,-41.107331,-15.956839
-2.061292,-48.703443,-26.823912
-2.142630,-43.726615,-23.415073
-1.301659,-47.636266,-27.169254
-4.380945,-49.498407,-31.883642
-5.443808,-31.864935,-21.936901
1.726628,-43.613359,-37.617420
2.307659,-34.252702,-37.293122
19.588338,-72.010414,36.242763
14.155747,-32.411496,21.683692
35.477340,-36.633921,26.328643
32.785424,-53.492581,25.364760
29.197603,-66.382898,23.999656
-1.984418,-24.210310,-25.875841
10.579931,-8.801861,-12.313743
12.372987,-10.614120,-1.527952
37.136652,-16.897134,12.656585
34.036912,-0.476328,-3.706283
26.086761,0.239961,-23.820350
12.693925,-27.542057,-46.775373
2.514502,-16.150043,-23.746205
16.706686,-16.856718,12.966306
17.772864,-7.738868,-38.465382
-20.390111,-70.774110,-34.678980
-12.196786,-76.409206,-53.157161
-15.563880,-100.902206,-5.513088
-16.082150,-85.526017,-11.136746
9.882695,-41.822995,-45.383440
-15.588484,-99.269057,-39.609510
-22.012736,-83.737148,-19.925163
2.242584,-87.415083,40.848608
21.749487,-93.568963,22.521639
10.077462,-103.242949,12.457288
-3.111486,-83.933355,35.281223
10.324790,-83.963808,42.246106
-3.961685,-88.616723,14.477077
10.372271,-69.488794,15.500843
3.386209,-76.919878,12.024179
18.137102,-64.316967,22.139706
12.997294,-93.537958,32.225277
25.668176,-70.211498,29.543598
1.487469,-100.921112,28.449885
-8.529489,-99.556096,15.102615
-20.314579,-74.212995,-42.430160
-21.505823,-95.312221,-25.507531
-8.153819,-105.031927,-15.477972
0.686245,-104.211906,0.515075
12.722760,-107.029351,-11.869845
26.530964,-104.405695,-23.527653
38.359033,-98.392775,-32.014008
66.012481,-87.853425,-36.731151
47.848302,-94.003316,-38.173501
77.856718,-82.956416,-36.321390
76.481577,-83.519558,-49.325509
63.948286,-86.670443,-24.177552
15.501305,-61.334817,-52.906594
0.755224,-56.806877,-52.222654
30.216852,-65.141447,-58.491699
42.242580,-69.190333,-65.724158
54.630490,-75.140008,-70.149954
58.403684,-86.294270,-49.299114
58.108003,-84.111438,-63.432329
-13.893209,-58.413318,-35.398124
-9.141525,-57.310323,-43.246431
47.720347,-94.455899,-30.912768
