X,Y,Z
45.712031,-72.819826,-22.021116
55.720239,-70.340249,-9.339097
33.922172,-63.610622,-37.494145
47.930815,-63.511803,-1.605351
39.553639,-68.390479,-14.284898
32.571160,-65.552219,-26.084066
26.823219,-59.768830,-32.821761
19.686111,-51.020818,-38.145825
61.137973,-84.267411,-26.587146
-1.107026,-76.051266,-5.311963
-23.689674,-82.327063,-31.479626
-12.499078,-61.060906,-34.039894
-21.940860,-90.979490,-42.984698
52.877368,-82.280145,-3.548809
29.295806,-87.783537,-65.048490
-9.347827,-55.740340,-37.227394
43.170505,-93.720974,-8.237830
-3.666541,-61.929938,-19.967221
27.248373,-75.501805,46.810787
38.841071,-61.669705,39.808626
26.602602,-61.087746,32.848301
-1.818167,-68.444005,-10.615362
12.517472,-94.932523,26.724354
45.031842,-80.971491,24.732200
-10.862543,-90.261259,-8.479727
57.091492,-86.591152,-38.346384
-4.220564,-81.761970,-4.566809
20.550914,-70.783816,39.782213
22.016047,-65.934425,34.559925
4.793378,-87.823209,8.783866
32.403752,-95.758927,21.972500
20.962994,-75.678488,43.551200
34.568579,-70.636299,45.749092
31.854935,-56.841368,32.518852
-9.393512,-93.164369,-52.362157
47.536679,-80.731627,11.164753
37.937289,-95.226499,7.562164
12.631038,-104.743135,-16.403827
58.182884,-82.949066,-16.062257
49.355433,-90.797029,-21.505234
5.773513,-90.945540,-57.263475
43.917637,-89.457743,-45.900435
36.086858,-95.843210,-37.684519
19.456179,-88.013040,-61.648405
-1.565036,-61.814847,-17.670425
21.634944,-57.503780,-56.588460
33.826880,-62.537178,-63.575394
6.901571,-54.540635,-51.303843
-5.915082,-53.291547,-45.730528
44.895350,-70.854957,-68.988025
23.751856,-101.285322,-26.540742
1.314075,-69.655917,-6.662690
8.669559,-74.914789,1.948087
69.024695,-78.726388,-30.380442
-16.135573,-108.453709,-25.485168
61.632564,-72.314260,-2.760323
-20.050665,-91.648829,-17.000248
59.102457,-81.071801,-52.430092
66.539133,-81.846517,-38.932529
-5.548620,-105.742355,-35.318176
52.038045,-66.383508,9.035081
23.725483,-95.385661,-52.729151
66.685128,-75.596751,-16.410249
34.937174,-90.734290,-59.237571
17.913865,-70.675358,10.530653
8.175777,-100.634589,-44.400298
55.525370,-75.973788,-65.898230
28.627238,-59.074088,17.259269
45.837563,-59.412051,23.482678
-8.635033,-58.568707,-27.942773
-6.904552,-57.414116,-27.259748
0.272351,-61.454786,-34.409876
1.232939,-66.119182,-22.661292
3.869444,-61.299617,-41.003407
-2.236258,-62.863972,-29.192897
8.506231,-70.259489,-12.367534
15.574237,-75.428687,-2.418946
20.743494,-73.556496,6.494956
29.228455,-71.288506,7.871945
39.425307,-72.228308,8.042244
22.727449,-74.642150,-7.073082
30.391362,-77.137027,-8.890279
13.994248,-70.569548,-18.459322
19.953259,-74.756472,-22.917541
7.843149,-67.914395,-26.813005
14.218710,-69.297709,-31.856433
42.159075,-72.370608,-58.173241
59.558632,-81.499978,-30.044118
48.854658,-82.220243,-45.134098
57.080939,-83.409551,-36.787026
45.708026,-77.410820,-54.872377
33.907680,-69.758546,-55.108944
56.826884,-81.694637,-22.554699
37.605275,-77.520062,-48.380016
42.603489,-82.494269,-39.455900
49.160430,-83.278870,-30.599111
24.843457,-66.898206,-50.191489
35.469072,-81.348896,-33.356258
42.683468,-82.644169,-22.169625
52.876615,-80.196620,-9.302958
30.402365,-74.615709,-42.365732
47.146243,-75.432108,0.138077
37.164139,-80.696339,-13.750759
28.143125,-79.188565,-26.582534
22.015706,-72.562785,-36.646306
13.446314,-64.379086,-45.516036
13.644430,-86.156225,23.882576
38.935864,-80.860074,36.747038
43.181505,-61.997552,30.688925
24.251169,-66.109098,21.598401
27.784210,-92.053895,38.047811
32.838729,-60.656647,24.991511
34.610936,-99.627373,-16.409155
42.277197,-94.762433,-28.480650
25.430129,-102.907528,-2.420839
49.010615,-89.980695,-36.399573
16.959799,-101.674300,11.388292
1.922973,-106.288369,-4.001170
-17.753282,-103.162683,-15.527369
-25.563992,-87.891014,-35.329257
-13.763850,-71.646400,-49.075086
13.517736,-73.463762,-59.316434
-0.521063,-72.823748,-53.449867
25.962779,-76.532750,-64.831064
-21.534299,-72.075520,-35.339521
37.502159,-79.880443,-70.397092
46.286981,-83.791246,-62.970587
52.403725,-83.898369,-50.586471
-19.777191,-72.360392,-41.264045
-3.119640,-102.964553,4.638548
52.104308,-88.274315,-29.106875
16.321236,-75.912182,18.530439
32.671837,-31.688322,-60.942443
78.577195,-38.651657,-2.472503
59.129692,-11.695214,-35.355028
25.745340,-44.078136,-62.304037
43.179523,-17.390230,-52.749062
47.043387,-4.189504,-25.450469
10.277165,-40.464233,-56.366495
27.462100,-7.930139,-43.886900
66.592803,-31.502979,9.361617
45.237279,-39.698381,-66.145041
84.581325,-46.887729,-17.318866
68.870126,-22.737406,-42.089070
38.106394,-50.295942,-67.044019
54.858574,-26.676760,-58.207516
72.607890,-21.875088,-18.047472
59.616804,-12.784823,-5.077541
81.484609,-32.663345,-29.319385
17.985759,-23.627302,-56.453014
57.423365,-47.673721,-72.775630
87.428898,-55.151626,-33.522006
75.406051,-33.443290,-49.438024
49.299097,-57.833015,-74.739891
69.286089,-38.789683,-64.863725
84.385523,-42.644137,-43.327882
64.551884,-70.659545,-74.274199
76.522234,-61.653955,-73.608916
87.234485,-62.892207,-49.117882
82.776563,-68.851798,-58.554726
84.528713,-53.115184,-61.037474
83.463888,-69.048665,-27.236604
73.207864,-57.553559,3.776962
63.786288,-49.529851,14.138539
81.566180,-62.528124,-9.869571
62.976148,-84.578077,-25.653905
54.913560,-82.422096,-1.023217
27.925065,-87.946794,-67.817798
43.691312,-95.681260,-6.397875
58.915536,-87.448780,-38.044750
-12.851793,-94.080232,-55.621792
50.374381,-81.684023,13.982974
38.609759,-97.616569,9.972374
12.841335,-107.864146,-15.099465
60.206367,-83.047629,-13.495452
49.541886,-92.495191,-19.891914
2.147171,-91.352241,-60.893761
44.124392,-91.512163,-44.859176
36.005072,-97.830982,-35.845417
16.436540,-88.623987,-64.668039
19.179498,-56.843673,-59.026866
31.462460,-62.560455,-66.459334
5.295334,-54.426198,-53.102191
43.463532,-71.425650,-72.403232
23.569734,-103.481122,-25.859538
63.762878,-73.061081,-0.686766
-8.009216,-108.141911,-36.033127
54.197612,-67.314815,11.503278
22.183293,-97.899853,-53.415888
69.540936,-76.828861,-14.147836
33.632608,-93.135843,-60.447034
6.130191,-103.197533,-44.649593
60.920273,-82.291841,-52.952067
56.618348,-77.970827,-68.344910
-1.737451,-75.813552,-4.492891
0.898686,-50.657938,3.958142
9.974009,-41.724304,12.867780
-4.137844,-50.718219,-7.484346
-4.456207,-61.038736,-19.244040
1.726924,-52.547101,3.751831
15.642337,-47.392803,15.535233
25.218730,-59.855425,31.354150
-2.003149,-68.250881,-9.418158
-9.023344,-58.136196,-5.173708
-0.869076,-53.073119,7.414629
12.520894,-49.460357,17.456788
18.302659,-59.030616,15.858155
-0.379199,-66.408939,0.038375
-0.047674,-64.204917,-6.717449
20.983052,-56.807926,9.774595
10.156264,-68.019748,2.181073
-4.967162,-81.598656,-3.070715
19.018728,-71.034761,38.603564
21.126014,-65.023735,33.880216
3.655035,-87.974971,10.172851
33.148046,-55.842184,30.904155
10.059827,-70.720745,4.942416
-3.049987,-54.871957,-10.476391
-2.375570,-60.273072,-17.277928
0.217917,-68.849084,-6.363686
8.221301,-73.850779,2.910074
28.663251,-50.268240,17.306736
17.592714,-69.731034,12.688226
29.491895,-57.368585,20.169729
16.890459,-36.250390,19.652021
27.978536,-39.579969,21.916718
-9.086665,-48.457376,-14.450160
-9.720318,-56.720135,-27.958383
-9.969225,-51.479305,-23.363953
-8.987182,-55.752703,-27.813615
-13.795177,-59.670736,-34.261022
-14.172157,-41.821634,-20.383487
-10.714031,-54.600523,-39.108584
-12.170862,-45.513181,-37.996590
41.190078,-61.138724,38.710806
22.184135,-27.345816,21.255340
49.294241,-24.311015,23.513314
48.977320,-42.558629,25.596917
47.870205,-56.767090,25.172413
-13.864279,-34.129174,-26.096216
0.518675,-14.265329,-17.103543
7.008213,-13.344344,-6.417629
42.655820,-6.360702,5.780512
27.503894,2.345230,-14.181936
9.221831,-3.593877,-34.162987
-7.752576,-38.186740,-50.574169
-10.460199,-24.301550,-26.647091
18.518778,-12.722573,8.971637
-3.772330,-15.636496,-46.847482
-27.047783,-83.591948,-32.769039
-25.463155,-92.061694,-45.942463
-4.139850,-104.679756,7.363637
-12.003328,-91.094913,-5.816620
-7.654382,-53.317845,-47.103294
-18.468448,-111.540131,-25.628381
-21.867870,-92.675454,-14.899446
28.647905,-76.826339,48.620251
47.238771,-83.367099,28.680772
32.785613,-98.409767,23.648247
19.303934,-76.772827,43.782576
36.479535,-71.423094,47.244032
12.184899,-85.967368,23.566027
22.636146,-66.399665,19.728142
15.356887,-74.564340,18.079149
32.595576,-58.874284,24.826967
40.663109,-83.077364,39.723739
46.152147,-59.883655,31.652496
28.615535,-93.938714,40.211530
11.516811,-97.620247,27.771817
-28.788631,-88.926925,-36.736343
-19.769024,-104.806416,-13.281188
1.524238,-110.298742,-2.122124
17.468531,-104.037138,13.215114
25.798984,-104.826487,-1.077548
34.777201,-101.631576,-15.544982
42.938345,-96.116533,-27.372670
68.658524,-83.100720,-39.585203
49.260738,-91.614285,-35.739110
79.983170,-74.659427,-42.073984
73.698985,-79.139623,-55.801715
72.613609,-79.502146,-25.935742
-3.692040,-72.567880,-56.795113
-17.883861,-71.238799,-53.249947
11.187472,-73.512735,-61.497112
23.404456,-76.286782,-67.171645
36.965013,-80.090489,-72.740971
52.980732,-84.774397,-50.100602
46.093651,-85.778264,-64.443439
-23.766897,-71.453344,-37.400216
-22.798365,-71.615686,-43.947462
52.686311,-89.809814,-28.227943
