X,Y,Z
82.997912,-43.428900,-47.461999
89.162202,-52.874009,-26.157800
76.166119,-72.210959,-62.514379
87.664487,-65.508817,-57.913183
90.353540,-72.286272,-34.585336
88.239641,-75.619082,-44.892818
93.218575,-60.673539,-43.308780
78.643853,-79.254146,-18.069594
61.775814,-68.989123,9.353708
52.011684,-61.338013,18.746501
72.267541,-73.968353,-2.364981
57.067560,-90.289726,-23.390690
42.957849,-90.247153,-2.470696
39.046701,-82.521259,-66.944631
32.043115,-100.152547,-12.126590
57.145784,-90.667610,-35.613799
-3.058128,-81.157841,-61.987343
34.887768,-91.006977,10.517557
22.556229,-102.628176,0.744910
5.164232,-105.109681,-27.981986
50.913421,-90.015261,-12.438899
41.954134,-96.701215,-22.228335
12.935981,-81.259295,-64.228936
45.290679,-92.361061,-45.369080
34.116217,-98.626878,-40.613474
28.129246,-80.981090,-65.805845
33.902980,-51.158130,-53.664890
45.573966,-58.427199,-59.409484
19.783822,-46.300409,-50.065563
56.410487,-69.262145,-64.384607
19.052369,-103.259653,-35.260715
52.473568,-81.575086,1.048811
-7.179903,-98.190677,-50.169173
41.693582,-75.915549,11.817021
27.907928,-93.919239,-58.354428
60.651496,-84.754099,-10.449026
41.106314,-90.323208,-61.313076
9.632530,-97.211723,-54.870565
64.827672,-85.204848,-47.234765
66.000554,-78.624377,-60.076793
-6.897551,-71.255067,-13.217556
0.994850,-47.201710,0.024849
8.494219,-42.381774,10.476153
-1.994549,-46.135292,-12.179868
-3.146106,-55.079474,-24.098401
1.472115,-49.004021,-0.183584
12.593310,-49.101867,13.838687
12.512851,-65.106668,26.446321
-4.739870,-63.634158,-16.166184
-7.116723,-51.987495,-10.604515
-1.117453,-49.280612,3.406882
9.628893,-50.342019,15.311420
13.132587,-60.130706,12.732345
-2.668804,-62.347060,-5.940492
-2.079987,-60.185069,-12.699703
15.915550,-57.923421,7.174176
4.897835,-66.342233,-3.631533
-11.062326,-76.363754,-13.305239
1.056671,-75.883064,29.105087
6.182295,-69.653319,26.576194
-7.397013,-85.730057,-2.214233
20.810053,-62.809995,28.621392
4.269110,-69.045511,-1.413997
-1.236859,-50.300796,-15.372854
-1.404506,-54.943089,-22.193011
-3.277563,-64.664775,-13.464604
1.119975,-71.738575,-4.914925
22.210805,-54.771585,16.322135
8.902153,-70.267088,6.367743
20.645372,-61.194551,17.546495
13.665422,-39.705760,18.308730
22.373211,-45.263534,21.300089
-4.547485,-42.099555,-18.674482
-4.220414,-48.335924,-31.739556
-4.348531,-43.945490,-27.226470
-3.318281,-47.512627,-31.547826
-6.797051,-49.289121,-38.031306
-6.248776,-33.639493,-23.690764
-0.849653,-44.155162,-41.395153
-0.293255,-35.343728,-39.730753
24.437197,-71.496533,36.688078
18.157005,-32.890326,22.082650
41.912697,-35.791987,28.941126
38.908101,-53.157696,27.039333
35.694266,-66.033400,26.032095
-2.862652,-26.163778,-26.734703
9.939696,-11.636169,-12.591097
13.681361,-12.353327,-1.491265
42.827102,-15.787361,15.983441
36.675959,-0.939162,-2.037885
25.703111,-0.615221,-23.403820
9.047753,-28.170380,-48.242067
1.527373,-18.059559,-24.561641
19.646207,-16.984135,13.940275
15.680039,-8.817477,-39.056063
-23.499432,-69.508104,-43.148155
-17.088939,-77.019331,-56.828556
-18.076910,-99.592196,-9.676450
-19.126374,-83.431742,-18.802411
5.806534,-42.561861,-47.378494
-21.248044,-99.141643,-44.249697
-26.025001,-81.577512,-29.120445
6.181211,-85.403646,38.670700
27.640266,-93.259969,22.837253
13.023017,-101.901986,11.358890
-1.039510,-82.261599,32.657748
15.015101,-82.150351,40.988476
-3.024175,-86.985592,11.226861
12.288611,-69.121388,14.248353
4.350019,-75.936943,9.610485
21.634908,-64.345390,22.231163
18.618390,-92.226891,31.735800
31.614489,-70.035517,31.505594
5.789305,-99.176010,26.480976
-7.057919,-98.136707,12.051562
-24.081181,-73.759523,-48.782531
-26.489188,-94.151098,-31.692689
-10.422225,-104.544065,-18.682432
1.060411,-103.251282,-1.538737
12.897915,-105.291080,-12.890612
25.862703,-103.299081,-23.033747
37.778061,-98.163219,-30.951768
67.352755,-87.880905,-33.955569
46.875752,-93.656490,-36.167186
79.307260,-82.754006,-32.450970
77.457687,-83.987577,-46.719184
66.492209,-86.547205,-20.997167
9.691950,-61.865648,-56.163165
-4.321452,-57.766718,-56.269396
24.423874,-65.487458,-59.272947
36.319386,-69.944228,-63.736574
49.281280,-75.983360,-67.720295
56.489545,-86.712400,-47.178412
54.095830,-84.956633,-60.519632
-16.879378,-58.198949,-43.637951
-12.963569,-57.847796,-49.486282
47.977973,-93.635101,-28.626890
