X,Y,Z
70.907198,-82.703942,-26.250821
51.127924,-60.386020,-51.602347
65.175149,-82.633929,-18.599975
56.558881,-82.054951,-29.031775
52.715749,-77.053610,-38.017332
51.020179,-68.952272,-45.491498
40.487295,-52.855027,-43.434917
44.153854,-71.436196,-31.847614
47.452840,-78.241059,-21.771783
54.700087,-78.668848,-5.848594
41.173442,-63.614007,-38.560360
44.561112,-70.842136,2.761544
38.863897,-72.094858,-13.460868
35.771938,-66.124802,-26.372998
32.938015,-57.061041,-32.673735
28.452666,-45.119328,-36.950302
64.554863,-95.164678,-26.635842
-13.896458,-72.683300,-11.448894
-31.284641,-70.064414,-42.956935
-13.739202,-48.733409,-38.789494
-22.038962,-79.385484,-58.129203
47.666678,-93.036488,-4.158968
43.091233,-88.164143,-74.937075
-7.264758,-42.925235,-41.094135
35.697990,-101.967435,-14.421793
-9.689470,-54.024979,-23.819566
-1.362895,-84.684669,46.027206
19.202759,-70.079247,46.537088
8.006153,-65.440790,36.315611
-11.976331,-63.203116,-15.234957
-12.655169,-98.711067,16.052271
28.847284,-92.591921,24.569304
-27.005441,-85.533030,-19.255376
64.223118,-95.343998,-40.478923
-18.374830,-78.867261,-12.171649
-6.138978,-76.650383,39.057488
-0.167630,-70.405847,35.437300
-13.607842,-88.528109,-0.281142
12.915429,-102.816172,13.440366
-8.038973,-82.767175,41.643895
9.470417,-80.127760,48.777963
15.176573,-61.568174,38.550107
-4.903789,-84.560974,-64.793150
36.488115,-91.124888,10.489849
24.212459,-104.040620,0.629785
3.514680,-106.552294,-30.714377
57.843762,-94.180275,-15.385418
48.695257,-100.918675,-25.824718
13.943158,-85.916819,-67.679801
52.054541,-96.381194,-52.272821
38.679386,-102.790216,-47.397067
31.253588,-85.857019,-71.622439
-8.277067,-54.359783,-21.654689
36.064535,-51.716718,-56.964091
50.351640,-59.036101,-65.029104
18.280303,-45.297178,-51.737730
1.620818,-40.825776,-48.368313
63.615619,-71.014502,-70.549943
20.019671,-104.862280,-38.802735
-10.067803,-65.092361,-11.506893
-4.784660,-72.886290,-3.033914
74.856955,-89.057788,-27.333858
-26.720404,-100.831430,-45.798835
58.636796,-82.859911,1.166800
-34.415616,-83.490452,-30.336907
71.903522,-87.634066,-52.450635
74.765275,-90.734517,-37.256175
-9.405977,-100.478283,-53.231258
44.916714,-75.522904,13.506898
31.423585,-97.709806,-64.890969
67.885988,-86.611970,-12.401996
47.201756,-94.739763,-69.246250
4.908918,-70.338698,8.612456
10.871205,-99.384740,-59.887243
73.386277,-79.608337,-65.206417
17.451244,-60.644579,20.720166
35.029600,-67.215802,30.052249
-11.427110,-47.831401,-31.787771
-9.502476,-46.821419,-30.820997
1.964144,-52.710110,-37.993690
-3.379321,-58.367735,-27.270879
8.789748,-53.604259,-44.355396
-3.843493,-53.790189,-33.223724
0.806489,-65.173289,-16.305402
5.540957,-72.562853,-6.194110
9.613951,-72.653013,4.304856
19.698051,-72.861087,7.673786
31.062104,-76.913728,9.311265
16.294028,-73.597071,-8.892532
25.334205,-78.715564,-10.425521
10.785720,-66.683718,-21.149510
18.502875,-72.626039,-25.932512
6.877005,-62.106937,-30.119578
16.048089,-65.077481,-35.092387
56.438313,-72.894616,-59.302432
64.071542,-89.641157,-29.295758
58.129846,-86.126466,-46.482768
63.597790,-90.164524,-37.047494
58.734851,-79.480242,-56.284863
46.184729,-68.894184,-58.140296
58.417804,-89.948886,-22.014077
47.257931,-78.608616,-50.874583
48.948839,-85.723233,-41.901853
52.678324,-88.801290,-32.042994
34.669793,-64.173476,-53.213480
38.821415,-83.364826,-36.274097
42.542924,-87.055927,-23.984827
50.264883,-88.253954,-8.467474
37.181908,-74.754533,-45.621956
41.173763,-82.647320,1.714017
33.629939,-84.421836,-15.565740
28.110050,-79.635068,-29.702073
25.979946,-70.656496,-40.064702
20.986942,-58.756267,-48.527717
-8.585275,-89.598410,16.243080
16.579553,-90.670516,35.418755
28.394099,-70.378095,37.157243
9.172809,-68.625113,22.682436
1.901499,-99.479956,30.143414
18.937557,-64.727650,29.325608
28.415487,-105.928485,-25.645959
42.104045,-102.647959,-35.548805
12.732937,-108.174378,-13.830470
53.840158,-98.660823,-41.209058
-1.618012,-104.010380,-1.289340
-14.150145,-104.637877,-19.729463
-33.806319,-97.229436,-34.290360
-31.276837,-75.293896,-49.964989
-7.837203,-59.667742,-56.441234
25.288260,-68.027018,-64.058863
8.351035,-64.389702,-57.743157
39.972980,-73.283809,-71.301867
-25.529733,-58.611611,-43.546813
54.557966,-80.128301,-77.103180
61.642029,-88.674785,-67.845376
64.405151,-90.945793,-53.794211
-19.654030,-58.837971,-50.089381
-25.273213,-102.399155,-9.818560
55.020998,-97.957632,-32.444382
-0.580472,-77.913535,14.717514
53.723611,-24.174676,-52.607423
81.105858,-49.515489,13.536650
75.975212,-11.635854,-16.144047
43.958962,-36.013334,-59.252991
64.786012,-11.531799,-38.508002
60.394133,-2.171439,-6.884613
25.889230,-29.694291,-53.265447
45.156519,-0.262586,-29.001734
65.606813,-39.282850,26.489193
67.459093,-35.390449,-58.780662
91.451834,-57.924700,-2.757511
86.826918,-25.097083,-24.689482
58.495561,-45.211669,-64.977889
77.589939,-24.083629,-45.023140
82.674147,-27.434814,1.517827
66.376147,-16.028459,13.995026
94.331693,-40.424671,-11.523315
36.630690,-12.975216,-46.853494
82.764682,-45.898463,-65.265624
99.398514,-66.954589,-20.421376
94.675463,-38.038268,-33.463056
72.493038,-56.335900,-71.375869
94.127923,-40.086762,-52.280976
101.400496,-51.118094,-27.840009
86.039195,-73.624926,-69.661419
99.387968,-65.333304,-64.555190
103.191503,-72.988115,-38.197442
100.350174,-77.258685,-50.014146
106.575510,-60.020373,-47.963925
90.697145,-81.804605,-19.060496
69.984721,-68.969314,13.401926
58.186404,-59.593739,25.236825
82.989808,-74.858805,-0.427151
66.176787,-96.327420,-25.549781
48.856821,-93.976822,-1.589572
42.607179,-87.623401,-78.146421
35.234001,-104.295998,-13.334698
65.925686,-96.589139,-40.301105
-7.490359,-84.446481,-68.601711
38.159751,-93.284123,13.267040
23.768943,-106.891068,2.124250
2.822899,-110.030280,-30.522234
59.111542,-95.179015,-12.633635
48.017757,-103.062192,-24.891061
11.418354,-85.074418,-71.454563
51.565162,-99.219618,-52.307582
37.744298,-105.399757,-46.711390
29.167229,-85.289465,-75.001698
34.707373,-50.356101,-59.230931
48.868001,-58.386513,-67.795816
17.191488,-44.703281,-53.731717
63.034730,-71.131750,-74.505285
19.277074,-107.334371,-39.293291
60.249230,-84.141323,3.206869
-12.231005,-102.256712,-55.101749
46.370711,-77.163161,16.110551
29.875410,-100.495923,-67.001438
69.779764,-88.555644,-10.133180
46.054801,-97.369564,-71.656719
8.536729,-101.695784,-61.541755
73.490093,-89.571075,-52.980770
75.223329,-82.158757,-67.409036
-14.820214,-72.426974,-10.656799
-6.461099,-43.988395,3.883375
2.000910,-38.901678,16.789181
-9.815434,-42.885041,-9.633712
-10.323851,-53.009438,-23.029564
-5.733881,-45.941700,3.513616
7.484826,-46.080294,20.236562
7.252616,-63.499937,34.908976
-12.389428,-63.103539,-14.038131
-15.618142,-49.837687,-8.630381
-9.049106,-46.300988,7.605848
3.999522,-47.652585,21.882601
9.112534,-58.510201,18.427022
-9.797533,-61.643488,-3.555675
-9.362190,-58.770672,-10.491876
12.340869,-55.388315,12.063591
-0.784964,-65.514833,-0.432533
-19.961743,-78.717385,-10.748622
-7.658085,-76.499598,37.514770
-0.920100,-69.118054,34.898388
-15.593167,-88.759954,0.976836
17.598460,-60.390923,37.395895
-1.313706,-68.888880,1.843596
-8.361786,-47.466141,-13.361192
-8.504479,-52.714013,-20.893164
-11.011751,-63.970410,-11.241932
-5.443288,-71.661459,-1.967231
19.479114,-51.923734,22.944387
3.940510,-69.754699,11.147788
17.777250,-59.144768,24.531358
8.458038,-35.624245,25.228394
19.148872,-41.606430,29.227063
-13.331081,-38.362074,-16.606116
-12.056806,-45.523784,-31.571544
-12.737142,-40.267954,-26.175434
-11.130433,-44.434022,-31.320760
-14.997830,-46.689942,-38.914859
-15.194398,-28.446023,-21.813007
-7.920238,-41.038978,-42.845391
-7.661984,-30.590587,-40.443113
22.599213,-69.994124,45.935724
13.978939,-27.750769,30.411515
43.722838,-29.523837,39.976348
40.352841,-50.083895,36.359441
37.070015,-64.970888,33.089432
-11.326211,-20.109836,-25.397018
3.355366,-4.407150,-8.266290
8.338816,-5.345157,4.004360
44.649253,-6.026648,24.408451
36.585558,9.612763,3.195057
23.178896,8.425716,-21.182476
3.387686,-22.655817,-50.513419
-6.344050,-11.046265,-22.425416
15.518366,-9.299918,21.091687
11.044279,-0.737950,-38.978799
-34.847702,-70.440313,-45.285862
-24.672561,-79.479707,-61.856749
-28.165578,-104.320453,-7.696925
-30.026832,-86.537414,-16.844314
0.106080,-40.367058,-49.868749
-29.815866,-103.371046,-47.434522
-37.922382,-84.485133,-28.705461
-0.503672,-86.538622,47.550371
29.223609,-96.263030,27.952542
12.315056,-105.465478,13.934552
-10.475861,-83.674653,41.285467
10.898863,-81.555132,50.315315
-10.446509,-89.220100,15.821433
7.829869,-68.264799,20.323240
-1.471947,-76.238913,14.574564
19.072202,-62.584234,29.665108
16.734484,-93.916922,37.910759
31.866325,-69.038556,39.421577
1.755418,-101.704963,31.520833
-14.796740,-101.469805,16.080429
-34.588619,-75.396194,-52.152062
-37.713894,-98.911060,-32.892440
-15.829292,-108.596580,-19.363007
-2.047369,-106.537978,-0.410597
12.279605,-110.355917,-13.248269
27.956310,-108.308288,-25.561311
42.169713,-104.413731,-35.009019
76.959939,-92.228588,-37.671818
53.672000,-100.977421,-41.345576
90.955392,-85.575483,-36.076750
88.122583,-87.457043,-52.054918
76.619504,-90.695241,-22.455786
6.540431,-63.313115,-60.525525
-10.274087,-57.934120,-60.810997
23.842007,-67.450416,-66.173808
38.140321,-72.204989,-73.851421
54.765568,-79.916126,-79.880805
64.959276,-92.443127,-53.862362
61.741804,-91.343251,-70.344837
-27.000968,-57.094415,-45.696277
-21.544891,-57.003576,-53.017334
55.209902,-100.298220,-32.315039
