X,Y,Z
3.524590,-100.408832,-29.856943
52.973788,-87.892180,-12.751986
43.401102,-93.302842,-21.477379
8.269758,-83.215090,-62.282377
43.560231,-90.148620,-43.916494
32.827711,-96.557086,-40.657664
23.393380,-82.611173,-62.213696
-2.730485,-56.032129,-27.382212
31.333881,-52.673573,-50.476740
42.845050,-59.407506,-54.438079
16.398494,-47.324526,-49.340504
3.218834,-43.855378,-48.147833
53.002528,-69.957761,-58.174470
17.137763,-99.513956,-35.265740
-4.083992,-65.245930,-18.018123
0.799711,-72.366173,-8.580982
66.715573,-84.628075,-22.111215
-23.797099,-96.534026,-47.263657
56.232350,-80.122672,1.256316
-26.844550,-78.806020,-39.065999
62.106084,-83.709070,-44.126623
66.248893,-86.335275,-30.804789
-10.160665,-95.959636,-50.639154
45.862283,-73.990984,10.869894
23.714213,-92.262176,-55.760460
62.312741,-82.776489,-9.790931
37.548969,-89.248902,-57.826868
10.720568,-70.398766,2.590045
5.890843,-95.076213,-54.288681
61.969020,-77.390694,-54.626867
23.012533,-62.396071,14.109434
39.961159,-67.476793,25.080072
-5.734743,-49.905179,-37.134884
-3.923368,-49.303447,-35.475916
5.408201,-53.018752,-38.665807
1.349826,-59.287372,-30.770282
10.813835,-53.118084,-42.718801
0.564254,-54.721188,-35.989831
5.222264,-65.589211,-20.363708
9.776851,-72.029015,-10.252084
14.418008,-71.933975,-0.960877
23.816837,-71.733653,2.402826
33.671597,-74.797413,4.898063
19.645893,-71.652127,-11.970629
27.297526,-76.422432,-12.189442
13.983041,-65.615321,-23.342481
20.263375,-70.081136,-26.125399
10.274082,-60.837332,-31.194358
17.466504,-63.580322,-34.166041
48.519472,-70.674063,-49.826397
57.475014,-85.267225,-24.505485
50.554724,-82.119329,-39.954291
56.073757,-85.610235,-31.208636
50.316776,-76.360592,-47.625569
40.635802,-66.759899,-48.990801
53.333307,-85.697166,-18.628559
41.458388,-75.026135,-44.084115
43.466260,-81.674663,-36.774864
47.851152,-84.407634,-27.766392
31.648427,-62.319453,-46.272669
36.017701,-79.346118,-32.865740
40.183013,-83.165056,-22.026763
47.662764,-84.895931,-8.002276
34.110997,-71.090212,-39.870776
41.391332,-79.703720,-0.340485
33.293926,-81.290305,-15.851031
27.801102,-76.065346,-28.301855
25.407202,-67.698275,-36.714424
20.531829,-57.712744,-44.737591
-0.446596,-85.913129,8.699782
23.781914,-88.126056,28.876054
34.316460,-70.918316,31.142743
15.602327,-69.054247,15.248570
10.078570,-95.409343,23.105850
24.994418,-66.136864,22.198815
25.649394,-99.974346,-22.778737
37.180273,-96.039871,-30.626205
13.483126,-101.464890,-14.574509
46.151078,-91.269956,-34.319622
1.919855,-99.745040,-4.603969
-10.903726,-100.203304,-22.532653
-28.048067,-91.748771,-38.622659
-24.886683,-73.192419,-52.835629
-6.567582,-60.201701,-56.026045
20.552687,-66.419733,-57.901799
6.246920,-63.571399,-56.131800
32.412445,-71.553451,-59.733121
-18.355580,-59.138553,-49.948223
44.006004,-77.024429,-63.064503
50.425126,-83.688398,-55.918560
54.214867,-85.693730,-44.946019
-14.759654,-59.760881,-53.174342
-18.273331,-96.499869,-15.548325
48.137426,-90.736259,-26.849289
6.146169,-76.448871,7.632310
48.322476,-29.659121,-46.711880
78.213702,-51.994022,11.946881
71.525924,-20.320360,-13.846409
38.774623,-40.069033,-51.813963
59.366907,-18.950737,-33.988516
59.686512,-11.956886,-7.686001
23.909239,-34.338426,-50.205527
43.958247,-8.912622,-28.166959
66.044109,-43.356005,22.557089
59.176015,-39.331426,-49.080524
85.369494,-58.966370,-0.391039
79.404117,-31.000533,-19.878749
50.431657,-47.705544,-55.092697
69.222964,-30.453210,-36.879458
78.879161,-33.615677,1.538705
65.776042,-23.864337,11.110016
87.274357,-44.452210,-7.816557
34.757554,-19.646428,-44.786012
71.956165,-49.889927,-54.424946
89.289429,-66.633799,-15.214967
84.936755,-42.517848,-26.521246
61.519159,-57.750899,-59.649027
82.260119,-44.492366,-42.569069
91.432394,-53.004778,-21.552023
74.165070,-73.279525,-58.933019
86.879983,-67.411447,-54.190476
92.437395,-72.946313,-30.585465
91.476272,-76.601083,-41.997865
94.318991,-62.071462,-38.300226
82.108939,-78.949710,-14.034344
68.119142,-68.697841,12.693924
58.462199,-60.861675,21.363974
77.642860,-73.563105,1.780235
58.805817,-89.595600,-20.658873
47.394239,-88.664080,-0.749450
32.651735,-83.446196,-65.484357
32.942495,-98.339382,-10.743132
57.226352,-90.506971,-33.157229
-10.081686,-81.875818,-63.930542
40.023772,-89.922404,11.445270
25.493599,-101.958920,0.733726
2.662305,-103.671685,-29.477947
54.565305,-88.851531,-10.051553
42.889844,-95.317264,-20.372380
5.373518,-82.653037,-65.922589
42.912438,-92.915827,-43.407360
31.848263,-99.388731,-39.818183
20.931225,-82.381251,-65.454383
29.649745,-51.405630,-52.345681
41.066637,-58.673353,-56.914504
15.111519,-46.604006,-50.566488
51.991556,-70.129556,-61.254162
16.220994,-102.184050,-35.459394
57.824855,-81.396920,2.975559
-13.047251,-97.684424,-52.498429
47.635953,-75.396657,13.208545
21.728708,-94.768159,-57.402734
64.576523,-84.869657,-7.634406
36.084458,-91.605596,-59.874933
3.312803,-97.278480,-55.815282
64.105015,-85.650970,-44.611448
63.322642,-79.611894,-56.853382
-8.456503,-69.972185,-20.117245
2.009039,-48.845260,-1.287656
10.185819,-43.696063,9.718934
-2.491758,-47.114107,-14.623447
-4.859139,-54.313176,-29.478294
2.441224,-50.609745,-1.486562
14.257526,-50.126941,13.235703
14.653210,-64.866288,25.208367
-6.451653,-62.922862,-22.203731
-8.121734,-53.377903,-13.398887
-0.274033,-51.038096,2.257315
11.189043,-51.753051,14.532546
14.979273,-61.181207,11.900068
-3.391807,-63.306179,-8.514268
-3.447077,-60.326389,-16.365682
17.841545,-58.402233,6.241497
4.726257,-66.610917,-5.904840
-12.893057,-74.161061,-20.347282
2.578233,-74.406081,26.342133
7.657143,-68.794419,24.459315
-8.319140,-83.327776,-5.998013
24.188750,-63.200015,28.570512
4.103754,-69.639585,-3.573917
-2.385143,-51.061309,-18.322415
-2.843760,-54.575343,-26.621125
-4.974056,-64.511240,-17.583083
0.205231,-71.663849,-7.600780
25.196476,-55.149695,16.665596
9.990226,-69.890356,4.611642
23.622833,-61.334957,17.351427
16.247322,-40.788804,18.753927
25.684643,-45.290780,22.276235
-5.694291,-43.091779,-21.392125
-6.379536,-47.968405,-36.655200
-6.554432,-44.164365,-31.037867
-5.334903,-47.388988,-35.926398
-9.213157,-49.079835,-44.178970
-7.053744,-35.414051,-25.444627
-3.425934,-44.696965,-45.172886
-2.894169,-36.434754,-42.168384
29.286056,-70.982652,37.133393
22.158263,-33.369156,22.481608
48.348054,-34.950053,31.553609
45.030778,-52.822811,28.713906
42.190929,-65.683902,28.064534
-3.740886,-28.117246,-27.593565
9.299461,-14.470477,-12.868451
14.989735,-14.092534,-1.454578
48.517552,-14.677588,19.310297
39.315006,-1.401996,-0.369487
25.319461,-1.470403,-22.987290
5.401581,-28.798703,-49.708761
0.540244,-19.969075,-25.377077
22.585728,-17.111552,14.914244
13.587214,-9.896086,-39.646744
-26.608753,-68.242098,-51.617330
-21.981092,-77.629456,-60.499951
-20.589940,-98.282186,-13.839812
-22.170598,-81.337467,-26.468076
1.730373,-43.300727,-49.373548
-26.907604,-99.014229,-48.889884
-30.037266,-79.417876,-38.315727
10.119838,-83.392209,36.492792
33.531045,-92.950975,23.152867
15.968572,-100.561023,10.260492
1.032466,-80.589843,30.034273
19.705412,-80.336894,39.730846
-2.086665,-85.354461,7.976645
14.204951,-68.753982,12.995863
5.313829,-74.954008,7.196791
25.132714,-64.373813,22.322620
24.239486,-90.915824,31.246323
37.560802,-69.859536,33.467590
10.091141,-97.430908,24.512067
-5.586349,-96.717318,9.000509
-27.847783,-73.306051,-55.134902
-31.472553,-92.989975,-37.877847
-12.690631,-104.056203,-21.886892
1.434577,-102.290658,-3.592549
13.073070,-103.552809,-13.911379
25.194442,-102.192467,-22.539841
37.197089,-97.933663,-29.889528
68.693029,-87.908385,-31.179987
45.903202,-93.309664,-34.160871
80.757802,-82.551596,-28.580550
78.433797,-84.455596,-44.112859
69.036132,-86.423967,-17.816782
3.882595,-62.396479,-59.419736
-9.398128,-58.726559,-60.316138
18.630896,-65.833469,-60.054195
30.396192,-70.698123,-61.748990
43.932070,-76.826712,-65.290636
54.575406,-87.130530,-45.057710
50.083657,-85.801828,-57.606935
-19.865547,-57.984580,-51.877778
-16.785613,-58.385269,-55.726133
48.235599,-92.814303,-26.341012
