X,Y,Z
-2.378029,-74.811448,39.732797
25.917322,-49.302638,22.984425
9.949957,-105.332666,-11.701774
21.960715,-108.781631,-23.724496
-2.744395,-97.850001,0.914025
32.165899,-108.704608,-31.166978
-11.607823,-84.782277,13.751416
-23.893174,-85.374757,-1.987274
-35.532216,-72.703980,-15.532494
-26.193266,-58.892630,-35.276583
-3.033694,-55.083032,-48.064878
20.359531,-78.013167,-56.036831
7.302626,-65.671172,-51.809840
29.858068,-90.479037,-61.209016
-14.695309,-44.098502,-38.569954
37.634232,-102.971255,-64.793850
39.881823,-109.954577,-56.795537
41.705347,-108.981325,-45.068375
-10.539612,-48.563692,-42.147995
-29.188409,-74.382311,5.913010
34.500814,-107.201301,-24.286164
3.142919,-55.596354,16.848422
62.565672,-48.629247,-62.700762
81.648921,-63.605231,-2.775442
90.293023,-36.494692,-38.659876
49.594148,-57.107503,-62.703515
78.158308,-38.712938,-55.985033
82.581384,-18.570886,-31.216034
38.279274,-41.914154,-56.386320
68.772344,-17.931868,-48.397400
73.500081,-44.955478,6.479007
68.996504,-65.926677,-66.187625
84.230198,-79.824824,-15.941283
92.987855,-54.890484,-43.906322
56.763921,-72.217596,-67.635345
83.251048,-56.601346,-59.553251
91.217833,-48.098576,-19.854161
82.874382,-27.851674,-10.465733
93.726435,-68.003376,-29.186257
54.456444,-30.538247,-58.672037
77.002491,-82.434118,-73.335415
86.277128,-95.319434,-28.830088
93.353769,-71.498240,-48.930490
63.157920,-89.818506,-73.610891
89.916221,-77.828602,-64.621909
94.148540,-84.772162,-41.029394
65.517639,-110.371693,-67.829269
81.560229,-107.163988,-68.831227
85.041930,-108.321469,-43.509947
77.498575,-113.490233,-51.326662
92.721781,-99.768193,-56.939255
71.549739,-104.780030,-22.428438
63.719300,-76.786303,4.948448
58.189412,-60.143975,13.123478
70.165189,-90.973363,-7.164208
43.669439,-107.062578,-20.686748
33.354745,-94.416464,2.204908
24.380318,-105.983712,-63.571958
18.165551,-104.468413,-2.145157
41.354141,-110.731081,-32.399545
-15.949603,-81.262442,-53.901925
27.609855,-87.842347,17.231619
8.759598,-97.471118,13.351627
-13.670471,-100.333850,-11.764265
39.561886,-100.837198,-8.761972
27.674369,-108.839033,-15.031297
-0.913324,-90.890926,-59.902506
28.382687,-111.720767,-39.523484
16.756558,-114.343356,-31.756698
13.978339,-98.616271,-62.881640
36.463815,-65.601748,-56.185881
43.811742,-80.279070,-63.910007
25.248157,-51.302649,-51.363522
48.948308,-98.157145,-67.410134
0.339727,-109.249653,-22.354342
46.227923,-87.685857,1.861876
-25.011813,-93.746402,-33.326408
39.724274,-72.944010,12.307807
9.544320,-111.756644,-51.008805
51.270955,-98.508941,-10.111070
23.240395,-113.836294,-55.610278
-9.433454,-104.471909,-43.436960
49.923905,-111.416836,-46.026051
53.114047,-110.819130,-60.613019
-8.216867,-51.712484,-8.223395
11.868651,-25.957550,-2.907871
21.825206,-21.258877,7.231088
7.696005,-26.601068,-13.849290
1.618995,-38.983328,-23.625943
11.550957,-28.212651,-2.873600
23.099960,-28.893047,10.467750
18.070691,-41.487776,28.559330
-2.724241,-45.062182,-13.976710
-0.130128,-29.969756,-12.732203
8.520494,-26.717469,0.323817
19.414844,-28.790109,11.665793
19.351884,-40.456263,10.913782
0.709176,-40.954385,-5.847334
1.776028,-41.177588,-11.541981
22.972323,-41.018387,6.074545
7.180250,-47.741660,-1.514082
-15.401356,-55.424809,-5.253144
1.584578,-46.293760,37.502329
9.507125,-42.789360,31.336717
-14.921757,-62.309081,9.721887
27.424725,-43.240134,28.310126
5.694817,-49.099683,0.475333
6.545608,-32.036740,-16.346609
3.637274,-39.303529,-21.612235
-1.622441,-45.772025,-10.639402
0.795262,-52.349370,-0.746777
31.132195,-38.943097,14.321575
10.246114,-51.381577,9.974378
27.166114,-44.796312,17.191840
28.490885,-18.326678,14.713623
35.503904,-27.325256,18.334331
5.528541,-23.024133,-20.749279
2.608568,-33.831253,-32.356486
4.225785,-27.598400,-29.012779
3.833307,-33.481512,-32.280865
-0.623224,-35.558049,-38.299163
6.263661,-14.914173,-27.552682
7.216866,-35.070951,-41.979446
11.222859,-25.151865,-42.939017
28.169964,-51.791465,38.793797
36.531958,-11.355365,16.709290
61.258130,-24.012419,18.253733
50.378845,-41.998703,21.326641
40.363148,-54.810579,23.674974
12.757424,-9.605682,-33.291537
32.911726,4.559791,-23.851519
37.611311,6.022522,-13.598486
70.256003,-7.709838,-1.571644
68.434139,4.768411,-22.895697
54.603051,3.336391,-41.815363
23.569652,-25.470253,-54.206206
20.782292,-1.885447,-33.350122
43.619272,2.533581,2.829970
39.082415,-4.856188,-53.362282
-27.147480,-52.074497,-35.065952
-25.096969,-67.575213,-43.152634
-32.018789,-74.373466,8.723340
-27.234183,-61.360007,-7.217417
13.521190,-39.152452,-47.907753
-37.038445,-85.105638,-24.148928
-34.937949,-59.266215,-17.772867
4.029551,-57.390017,50.209184
20.959277,-81.932526,32.885428
0.636309,-88.421436,26.385714
-3.412517,-51.661887,44.199392
15.388326,-57.219835,49.821832
-9.585129,-61.759813,23.222800
14.835938,-49.600113,17.310195
3.199117,-53.734770,16.086794
27.034586,-47.337845,22.550249
13.692649,-73.270197,42.905596
34.672452,-55.789188,31.141585
-3.384259,-76.781674,42.009402
-18.400846,-71.893657,29.121255
-29.007131,-58.221468,-36.807502
-39.154544,-72.069696,-13.617306
-27.160260,-88.701517,0.225464
-13.164782,-87.047045,15.776602
-4.036474,-99.876769,2.388003
8.457871,-107.639908,-10.769928
21.150081,-110.704561,-22.587646
53.056564,-111.700826,-33.373948
30.950688,-110.683017,-30.500416
68.507105,-113.367068,-36.183485
62.100014,-116.934332,-47.687921
54.658253,-106.412012,-21.008361
5.929585,-64.470733,-55.024030
-4.869417,-53.428447,-52.475901
19.255764,-77.383080,-58.116541
28.745976,-89.502142,-63.609212
37.644593,-103.770185,-67.146679
41.209123,-110.584554,-44.662252
38.613612,-112.897649,-58.117551
-15.437074,-42.657441,-40.601012
-11.629718,-46.800736,-44.788746
33.548793,-109.497011,-23.418872
